id,titulo,año,duracion (min),pais,direccion,guion,musica,fotografia,productora,reparto,genero,sinopsis,nota,votaciones,web
611687.0,Wild Card,2003.0,45.0,Estados Unidos,"['Lynn Marie Latham (Creator)', 'Bernard Lechowick (Creator)', 'Andrew Potter', 'Farhad Mann', 'Chris Grismer', 'John Bell', 'Sturla Gunnarsson', 'Jeremy Podeswa', 'Stephen Surjik', 'George Bloomfield', 'David Steinberg', 'Milan Cheylov', 'Donna Deitch', 'William Fruet', 'Kevin Inch', 'Sheldon Larry', 'Stuart Margolin', 'Ron Oliver', 'Stefan Scaini']","['Lynn Marie Latham', 'Bernard Lechowick', 'Steve Blackman', 'Marla Kanelos', 'Darin Goldberg', 'Shelley Meals', 'Michael Gleason', 'Sandy Isaac', 'Doug Steinberg', 'Steve Gottfried', 'William A. Schwartz', 'Greg Ball', 'Robin Bernheim', 'Joseph Dougherty', 'Linda Gase', 'Mike Goldberg', 'Scott Hamner', 'Mimosa Jones', 'Diane Ruggiero', 'Thania St. John']","['Stacey Hersh', 'Lawrence Shragge', 'Jennifer Wilson', 'Steve London', 'John McCarthy']","['Stephen Reizes', 'Malcolm Cross', 'Albert J. Dunk', 'Milan Podsedly']",['Busiek Productions / Fireworks Entertainment. Distribuida por Lifetime Television'],"['Joely Fisher', 'Chris Potter', 'Vikki Krinsky', 'Aislinn Paul', 'Jamie Johnston', 'Loretta Devine', 'Bronson Picket', 'Rae Dawn Chong', 'Joe Pingue', 'Corey Sevier', 'Yani Gellman', 'Jayne Eastwood', 'Ellora Patnaik', 'Tracy Dawson', 'Tom Melissis', 'Steve Chamberlain', 'Juan Chioran', 'Michael Sercerchi', 'My Anh Tran', 'Elizabeth Lennie', 'Marnie McPhail', ""Harry O'Reilly"", 'Carolyn Taylor', 'Mark Harelik', 'Jenny McCarthy', 'Miranda Black', 'Don Xavier', 'Maria Herrera', 'Arlene Duncan', 'Sandi Ross', 'Don Franklin', 'Anna Gunn', ""Brooke D'Orsay"", 'Dalmar Abuzeid', 'Toni Ellwand', 'Steve Belford', 'Mädchen Amick', 'Gilson Lubin', 'Barbara Barnes-Hopkins', 'Steve Adams', 'Bart Bedford', 'Stewart Arnott', 'Stefan Brogren', 'Sergio Di Zio']","[['Serie de TV'], ['Comedia']]","Serie de TV (2003-2005). 2 temporadas. Zoe Busiek (Joely Fisher) trabaja como croupier en Las Vegas cuando repentinamente se ve obligada a dejar la ciudad y su trabajo tras la muerte de su hermana en un accidente de tráfico. Es entonces cuando Zoe debe regresar a Chicago para hacerse cargo de los tres hijos de su hermana, ya que el padre los abandonó años atrás. Su primer encuentro con sus sobrinos no va a ser tan fácil como podría esperar. Su sobrina mayor, Taylor, es la típica adolescente rebelde de 16 años que desde un primer momento choca con Zoe, posiblemente de la misma manera que ésta chocó con su madre cuando era joven. Cliff es un chico de 12 años que se culpa por la muerte de su madre y deberá hacer un gran esfuerzo para superar sus temores, mientras que Hannah, de 8 años y la pequeña de la familia, va a encontrar en Zoe su punto de referencia. Nada más llegar Zoe se encuentra con que Taylor la engaña para poder salir con sus amigos y a partir de ese momento se da cuenta de que la relación con la mayor de sus sobrinos va a ocasionarle más que un disgusto.",,,https://www.filmaffinity.com/es/film611687.html
155607.0,Zoé Kézako (TV Series),2004.0,13.0,Francia,"['Chloé Miller', 'Fabrice Fouquet', 'Serge Elissalde']","['Véronique Saüquière', 'Vincent Costi', 'Antoine Barraud', 'Serge Elissalde']",['Dragibus'],['Animation'],['Sparkling / TF1 / TPS Jeunesse'],['Animation'],"[['Serie de TV'], ['Animación'], ['Infantil'], ['Comedia']]","Serie de TV (2004–2006). 52 episodios. Las aventuras de una niña de 7 años llamada Zoé, llena de alegría y vitalidad. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film155607.html
545843.0,Zoe.Misplaced,2014.0,113.0,Australia,['Mekelle Mills'],['Mekelle Mills'],['NA'],"['Kane Massey', 'Mekelle Mills']",['Stylish Lullaby Productions'],"['Hannah Raven Smith', 'Kaska Zielinski', 'Clementine Mills', 'Ryan Bennett', 'John Manning', 'Annie Schofield', 'Isaro Kayitesi', 'Jeremy Burtenshaw', 'Angela Downing']","[['Comedia'], ['Drama'], ['Romance']]",,,,https://www.filmaffinity.com/es/film545843.html
895292.0,Zoey 101 (TV Series),2005.0,30.0,Estados Unidos,"['Dan Schneider (Creator)', 'Steve Hoefer', 'Adam Weissman', 'Michael Grossman', 'Savage Steve Holland', 'David Kendall', 'Roger Christiansen', 'Fred Savage', 'Steve Zuckerman', 'Roger Nygard', 'Larry LaFond']","['Dan Schneider', 'Steve Holland', 'Ethan Banville', 'Arthur Gradstein', 'Anthony Del Broccolo', 'Eric Friedman', 'Steven Molaro', 'Jeffrey Bushell']","['Scott Bennett', 'Michael Corcoran', 'Eric Hester', 'Drake Bell']",['Mike Spodnik'],['Nickelodeon Studios'],"['Jamie Lynn Spears', 'Paul Butcher', 'Christopher Massey', 'Erin Sanders', 'Matthew Underwood', 'Sean Flynn', 'Victoria Justice', 'Abby Wilde', 'Jack Salvatore Jr.', 'Alexa Nikolas', 'Christopher Murray', 'Vince Deadrick Jr.', 'Creagen Dow', 'Kristin Herrera', 'Jessica Chaffin', 'Allen Evangelista', 'Austin Butler', 'Scott Gerbacia', 'Michael Blieden', 'Jonas Neal', 'Nancy Thurston', 'Brando Eaton']","[['Serie de TV'], ['Comedia'], ['Infantil']]","Serie de TV (2005-2008). 4 temporadas. 65 episodios. Teleserie juvenil protagonizada por la hermana menor de la cantante Britney Spears, Jamie Lynn Spears, que interpreta el papel de la joven Zoey Brooks. Al comenzar la serie, Zoey irá con su hermano Dustin a la escuela Pacific Coast, en la cual por primera vez admiten a chicas, un colegio donde los chicos tendrán que vivir más de una aventura. (FILMAFFINITY)","3,4",3.652,https://www.filmaffinity.com/es/film895292.html
668534.0,Zoey to the Max,2015.0,86.0,Estados Unidos,['Jim Valdez'],"['Mario Ponce', 'Jim Valdez']","['Larry Granite', 'Mario Ponce']",['Robert Adamson'],['Brand Inc. Entertainment Group / Brand Inc. Entertainment'],"['Amy Smart', 'Grant Bowler', 'Cassidy Mack', 'Boyd Kestner', 'Duke Stone', 'Mike Cionni', 'Zachary Lundin', 'Robert Adamson', 'Megan Griffey', 'Lindsay Seim', 'Nicole Zeoli']",[['Comedia']],,,,https://www.filmaffinity.com/es/film668534.html
521044.0,You Don't Mess With the Zohan,2008.0,116.0,Estados Unidos,['Dennis Dugan'],"['Adam Sandler', 'Judd Apatow', 'Robert Smigel']",['Rupert Gregson-Williams'],['Michael Barrett'],['Columbia Pictures / Relativity Media / Happy Madison Productions'],"['Adam Sandler', 'John Turturro', 'Rob Schneider', 'Emmanuelle Chriqui', 'Nick Swardson', 'Lainie Kazan', 'Charlotte Rae', 'Ido Mosseri', 'Chris Rock', 'Mariah Carey', 'John McEnroe']",[['Comedia']],"Zohan (Adam Sandler), un peculiar y muy competente agente israelí de los servicios secretos del Mossad, finge su muerte para poder trasladarse de Israel a Nueva York y cumplir allí el sueño de su vida: convertirse en peluquero y estilista. Aunque Zohan se ha propuesto olvidar su peligrosa vida como agente de la lucha antiterrorista, pronto se da cuenta de que no es tan sencillo. (FILMAFFINITY)","4,4",17.523,https://www.filmaffinity.com/es/film521044.html
899516.0,Zohi Sdom,2010.0,87.0,Israel,"['Adam Sanderson', 'Muli Segev', 'Asaf Shalmon']","['David Lifshitz', 'Muli Segev', 'Asaf Shalmon']",['NA'],['NA'],['NA'],"['Orna Banai', 'Assi Cohen', 'Prince Ninveh', 'Maor Cohen', 'Eli Finish', 'Tal Friedman', 'Mariano Idelman']",[['Comedia']],"Lot es el único hombre decente en la ciudad de Sodom. Dos hombres llegan a dicha ciudad con la idea de quemarla y eliminar todo el mal que hay en ella, intentando salvar a Lot en el proceso. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film899516.html
479531.0,Zoids (TV Series),1999.0,30.0,Japón,['Takao Kato'],"['Katsuhiko Koide', 'Katsuyuki Sumisawa', 'Kazuhisa Sakaguchi', 'Keiichi Hasegawa', 'Kenichi Araki']","['Robert Etoll', 'Shinsuke Sugiuchi']",['Animation'],['Shogakukan Productions Co'],['Animation'],"[['Serie de TV'], ['Animación'], ['Aventuras'], ['Comedia'], ['Drama'], ['Ciencia ficción']]","Serie de TV (1999-2000). 67 episodios. Los Zoids son maquinas-bestias usadas normalmente para transporte y especialmente para la guerra. Algunos tipos de Zoids, conocidos como Organoides, son Zoids en miniatura y a su vez son organismos vivos. Esos Organoides tienen la capacidad de fusionarse con los Zoids normales y hacerlos más poderosos 
Van (Ban) Freiheit descubre un Organodie en un laboratorio abandonado mientras huye de dos Zoids. También hay en el laboratorio un tubo con una extraña chica en animación suspendida. él rompe el tubo y se lleva consigo a ambos, la chica y el Organoide. Cerca de la salida encuentran un Zoids estropeado y sucio, el Organoide se fusiona con él y repara los daños. Mientras escapan Van llama al Organoide Zeke y dedice ser su amigo. La chica, que se llama Fiona, quiere encontrar un lugar llamado Zoids Eve y asi Van, Zeke y Fiona comienzan su aventura. (FILMAFFINITY)","6,2",33.0,https://www.filmaffinity.com/es/film479531.html
911507.0,Zokkomon,2009.0,102.0,India,['Satyajit Bhatkal'],"['Javed Akhtar', 'Satyajit Bhatkal']",['Shankar Mahadevan'],['Keshav Prakash'],['Walt Disney Studios Motion Pictures'],"['Anupam Kher', 'Darsheel Safary', 'Manjari Phadnis', 'Tinnu Anand', 'Sheeba Chaddha', 'S.M. Zaheer', 'Aayam Mehta', 'Gargi Datar', 'Jai Vyas', 'Parth Muni', 'Jayant Gadekar']",[['Acción']],"Un chico llamado Kunal, es abandonado por su tío. Y se embarcara en un épico viaje para convertirse en superhéroe. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film911507.html
343016.0,Zoku Hebihimesama,1940.0,128.0,Japón,['Teinosuke Kinugasa'],['Teinosuke Kinugasa (Novela: Matsutarô Kawaguchi)'],['NA'],['Hiromitsu Karasawa (B&W)'],['Toho Eiga'],"['Hiroshi Akitsu', 'Riten Amano', 'Fusako Fujima', 'Kinji Fujiwa', 'Goro Fukuchi', 'Kyôzô Fuyuki', 'Gang-Bôya', 'Kazuo Hasegawa', 'Kimie Hayashi', ""Shin'ichirô Ichijô"", 'Asataro Ichikawa', 'Ayako Ichinose', 'Heikuro Imanari']",[],,,,https://www.filmaffinity.com/es/film343016.html
392007.0,Zokubutsu zukan,1982.0,,Japón,['Makoto Naitô'],"['Chiho Katsura', 'Makoto Naitô (Novela: Yasutaka Tsutsui)']",['Koichi Makigami'],['Yoshitaka Sakamoto'],['NA'],"['Junko Asahina', 'Itsumi Haruta', 'Masaaki Hiraoka', 'Takao Iida', 'Wakaba Irie', 'Mitsutoshi Ishigami', 'Sachiko Itô', 'Reiko Kitagawa', 'Yumiko Kuribayashi', 'Hideyuki Kuroiwa', 'Koichi Makigami', 'Motomi Makiguchi', 'Masao Matsuda', 'Shinbo Minami', 'Hide Murakawa', 'Etsuko Okiishi']",[['Comedia']],,,,https://www.filmaffinity.com/es/film392007.html
638771.0,Zolar (TV),2004.0,95.0,Estados Unidos,['Carl Goldstein'],['John Derevlany'],['Brian Carson'],['Tom Harting'],['Coproducción EEUU-Canadá; Insight Film Studios / Levy Productions / Regent Entertainment'],"['Jordan Hoffart', 'Nicki Clyne', 'Jesse Moss', 'Neil Denis', 'Jeffrey Ballard', 'Brittney Wilson', 'Jason Ellis', 'Craig Erickson', 'C. Thomas Howell', 'Andrew McIlroy', 'David Millbern', 'Mark Pawson']","[['Animación'], ['Ciencia ficción']]",,,,https://www.filmaffinity.com/es/film638771.html
970436.0,Zolotye vorota,1969.0,74.0,Unión Soviética (URSS),['Yuliya Solntseva'],['Yuliya Solntseva'],['NA'],['NA'],['Mosfilm'],['Documentary'],[['Documental']],,,,https://www.filmaffinity.com/es/film970436.html
261578.0,Zolykha's Secret,2006.0,135.0,Afganistán,['Horace Shansab'],['Horace Shansab'],['NA'],['S.A. Wagef Hussaini'],['Cinemapolitan Films / Cinemapolitan / Shansab Films'],"[""Dad'ullah Ahmadzai"", 'Gholam Farouq Baraki', 'Zbiullah Furutan', 'Marina Golbahari', 'Nasrine Habibi', 'Abdul Wahed Hasanzada', 'Mahmur Pashtun', 'Hamida Refah']",[['Drama']],"Una familia rural de afganos que viven en la base de una montaña, luchan para sobrevivir durante el último año de los talibanes y el comienzo de una nueva guerra que aún causa estragos. Mientras viven bajo duras condiciones y opresivamente, la familia encuentra la comodidad para tratar en la reconstrucción de su casa de montaña. La hija menor, Zolykha, es especialmente receptiva, curiosa y clarividente. Zolykha tiene buen sentido y puede ver espíritus de los hombres extraños del pasado que deambulan por las colinas y las montañas detrás de su casa. Como Zolykha y sus hermanas mayores, Amena y Zalmaï, ella lucha por encontrar significado en la vida natural y las tragedias provocadas por el hombre, lo que la llevará a descubrir nuevas convicciones para llevar a cabo. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film261578.html
422135.0,Zombeavers,2014.0,76.0,Estados Unidos,['Jordan Rubin'],"['Al Kaplan', 'Jon Kaplan', 'Jordan Rubin']","['Al Kaplan', 'Jon Kaplan']",['Jonathan Hall'],['Armory Films / BenderSpink'],"['Rachel Melvin', 'Cortney Palm', 'Lexi Atkins', 'Bill Burr', 'Hutch Dano', 'Jake Weary', 'Chad Anderson', 'Rex Linn', 'Brent Briscoe', 'Peter Gilroy']","[['Comedia'], ['Terror']]","Tres chicas llegan a una cabaña junto a un río dispuestas a pasar un fin de semana genial, sin chicos ni preocupaciones. Sin embargo, no se van a poder librar de tener compañía... y no siempre humana. (FILMAFFINITY)","3,9",2.684,https://www.filmaffinity.com/es/film422135.html
250183.0,Zombex,2013.0,81.0,Estados Unidos,['Jesse Dayton'],['Jesse Dayton'],['Stuart Rau'],['Aaron Curtis'],['Baumant Entertainment'],"['Lew Temple', 'David Christopher', 'Malcolm McDowell', 'Sid Haig', 'Corey Feldman', 'John Doe', 'Emily Kaye', 'Tom Araya', 'Kinky Friedman']",[['Terror']],,,,https://www.filmaffinity.com/es/film250183.html
163733.0,Dawn of the Dead,1978.0,126.0,Estados Unidos,['George A. Romero'],['George A. Romero'],"['Dario Argento', 'The Goblins']",['Michael Gornick'],['Laurel Group'],"['David Emge', 'Ken Foree', 'Scott H. Reiniger', 'Gaylen Ross', 'David Crawford', 'David Early', 'Richard France', 'Howard Smith', 'Tom Savini']",[['Terror']],"La epidemia que hace resucitar a los muertos convertidos en seres ávidos de carne humana se ha extendido, llegando al punto en el que varias ciudades han quedado prácticamente desiertas. Los supervivientes deben refugiarse en zonas militares ya que los zombies no dudan en acabar con sus propios familiares... Continuación del clásico de horror de George A. Romero ""La noche de los muertos vivientes"" (Night of the Living Dead, 1968). (FILMAFFINITY)","6,9",7.661,https://www.filmaffinity.com/es/film163733.html
123796.0,Zombi 3,1988.0,89.0,Italia,"['Lucio Fulci', 'Claudio Fragasso', 'Bruno Mattei']","['Claudio Fragasso', 'Rossella Drudi']",['Stefano Mainetti'],['Richard Grassetti'],['Flora Film'],"['Deran Sarafian', 'Beatrice Ring', ""Ottaviano Dell'Acqua"", 'Massimo Vanni', 'Ulli Reinthaler', 'Marina Loi', 'Deborah Bergamini', 'Mike Monty', 'Mari Catotiengo', 'Robert Marius', ""Roberto Dell'Acqua""]","[['Terror'], ['Acción'], ['Ciencia ficción']]","Estamos en el área del Sudeste de Asia durante un fin de semana. Un grupo de chicos y chicas deciden pasar unos días en un hotel en la orilla del río. Pero algo terrible va a suceder. Una nube contaminada de origen desconocido transporta un virus que ataca a todo tipo de animales. Pájaros, perros, mascotas y bestias salvajes atacan a los humanos contaminándoles. Este virus tiene un devastador efecto en los humanos. Cualquiera que haya sido infectado muere con un espantoso dolor y revive de nuevo en el horrible estado de zombie, “un muerto viviente”... (FILMAFFINITY)","4,1",330.0,https://www.filmaffinity.com/es/film123796.html
595377.0,"ZOMBI D'OR, Ciudad de Vacaciones (S)",2014.0,,España,['Sergio Morcillo'],['NA'],['Martín Jiménez Sánchez'],['Mónica Alejandra Blázquez'],['Vicent Films'],"['Rafa Casette', 'Marta Molero Torrijos']",[['Terror']],,,,https://www.filmaffinity.com/es/film595377.html
237860.0,Zombi Holocaust,1980.0,84.0,Italia,['Marino Girolami'],"['Fabrizio De Angelis', 'Romano Scandariato']",['Nico Fidenco'],['Fausto Zuccoli'],['NA'],"['Ian McCulloch', 'Alexandra Delli Colli', 'Sherry Buchanan', ""Peter O'Neal"", ""Donald O'Brien"", 'Dakkar', 'Walter Patriarca', 'Linda Fumis', 'Franco Ukmar', 'Giovanni Ukmar', 'Angelo Ragusa']",[['Terror']],"Una expedición en búsqueda de los seguidores del dios de los caníbales, Kito, desembarcan en una pequeña isla donde el siniestro Dr. O'Brien experimenta con cadáveres creando zombis. Susan acaba siendo aceptada como la reina de los caníbales y les lidera en una lucha contra el científico loco y su ejército de zombis. (FILMAFFINITY)","3,6",298.0,https://www.filmaffinity.com/es/film237860.html
905915.0,Z-108 Qi Cheng (Zombie 108),2012.0,88.0,Taiwán,['Joe Chein'],['NA'],['Wei Chun Chen'],['Yu-Tang Lin'],['Heyshine International Co'],"['Hsiang Rong', 'Tai Bao', 'Yvonne Yao', 'Cica Zhou', 'Jack Kao', 'Tai Po', 'Will Liu', 'Sona Eyambe', 'Yukiya Oonishi', 'Karen Shih']","[['Terror'], ['Acción'], ['Fantástico']]","El desastre nuclear sufrido por Japón altera los genes del virus Influenza. Un grupo de jóvenes son infectados pero no prestan atención hasta que en una noche de borrachera, uno de ellos es sorprendido mordiendo a una chica en el cuello. Cuando se descubre la infección el gobierno ordena la cuarentena para los enfermos y la evacuación de la zona, mientras el ejército y la policia unen fuerzas. Pero muchos de los vecinos son infectados y atacan a los vivos, convirtiendo la ciudad en un baño de sangre. Gente de todo tipo, incluyendo gangsters, policías y civiles trabajan juntos para escapar, pero al mismo tiempo luchan secretamente entre ellos para matarse unos a otros. (FILMAFFINITY)","2,8",63.0,https://www.filmaffinity.com/es/film905915.html
597077.0,Oltre la Morte,1989.0,80.0,Italia,['Claudio Fragasso'],['Rossella Drudi'],['Al Festa'],['Luigi Ciccarese'],['Flora Film'],"['Jeff Stryker', 'Candice Daly', 'Massimo Vanni', 'Jim Gaines', 'Don Wilson', 'Adrianne Joseph', 'Jim Moss', 'Nick Nicholson', ""Ottaviano Dell'Acqua"", ""Alberto Dell'Acqua"", 'Al Festa', 'Fausto Lombardi', 'James Sampson']",[['Terror']],Una mujer regresa a la isla filipina donde sus padres fueron asesinados por un enfurecido hechicero vudú mientras trabajaban en una cura para el cáncer. La chica va acompañada por un grupo de mercenarios con los que debe hacer frente a la gran cantidad de zombies con los que ha quedado infestado el lugar. (FILMAFFINITY),"3,1",38.0,https://www.filmaffinity.com/es/film597077.html
450474.0,Killing Birds - Raptors,1987.0,92.0,Italia,['Claudio Lattanzi'],"['Claudio Lattanzi', 'Sheila Goldberg', 'Daniele Stroppa']",['Carlo Maria Cordio'],"[""Joe D'Amato""]","['Flora Film', 'Filmirage']","['Lara Wendel', 'Robert Vaughn', 'Timothy W. Watts', 'Leslie Cumming', 'James Villemaire', 'Sal Maggiore', 'James Sutterfield', 'Lin Gathright']",[['Terror']],"Unos estudiantes se internan en el bosque para investigar las especies de aves, pero pronto se ven atacados por fuerzas extrañas... (FILMAFFINITY)","4,0",23.0,https://www.filmaffinity.com/es/film450474.html
