show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s878,Movie,Cinema Bandi,Praveen Kandregula,"Vikas Vasistha, Sandeep Varanasi, Rag Mayur, Trishara, Munivenkatapa, Uma Yg, Sirivennela Yanamandhala, Sindhu Sreenivasa Murthy",India,"May 14, 2021",2021,TV-MA,99 min,"Comedies, Independent Movies, International Movies",A struggling rickshaw driver’s life takes a rollicking turn when he comes upon an expensive camera and decides to make a film with his fellow villagers.
s879,Movie,Ferry,Cecilia Verheyden,"Frank Lammers, Elise Schaap, Huub Stapel, Monic Hendrickx, Raymond Thiry, Maarten Heijmans, Yannick van de Velde","Belgium, Netherlands","May 14, 2021",2021,TV-MA,107 min,"Dramas, International Movies, Thrillers","Before he built a drug empire, Ferry Bouman returns to his hometown on a revenge mission that finds his loyalty tested — and a love that alters his life."
s880,TV Show,Halston,Daniel Minahan,"Ewan McGregor, Bill Pullman, Rebecca Dayan, David Pittu, Krysta Rodriguez, Rory Culkin, Vera Farmiga, Gian Franco Rodriguez, Sullivan Jones, Kelly Bishop, Dilone, James Waterston, Jason Kravits, Mary Beth Peil",United States,"May 14, 2021",2021,TV-MA,1 Season,TV Dramas,His name built an empire. His style defined an era. American fashion designer Halston skyrockets to fame before his life starts to spin out of control.
s881,TV Show,Haunted,,,"United States, Czech Republic","May 14, 2021",2021,TV-MA,3 Seasons,"Reality TV, TV Horror, TV Thrillers","Real people sit down with friends and family to share terrifying true stories from their past, re-created through chilling re-enactments."
s882,Movie,I Am All Girls,Donovan Marsh,"Erica Wessels, Hlubi Mboya, Deon Lotz, Brendon Daniels, Mothusi Magano",South Africa,"May 14, 2021",2021,TV-MA,107 min,"Dramas, International Movies, Thrillers",A relentless detective finds common ground with a killer systematically targeting the perpetrators running a powerful child-trafficking ring.
s883,Movie,Jungle Beat: The Movie,Brent Dawes,"Ed Kear, David Menkin, Ina Marie Smith, John Guerrasio, David Rintoul, Gavin Peter, Lucy Montgomery, Florrie Wilkinson, Adam Neill, Jason Pennycooke",Mauritius,"May 14, 2021",2021,TV-Y7,90 min,"Children & Family Movies, Comedies","When a lost and lonely alien crash-lands on Earth, his new crew of talking animal friends helps him get back home — and try to save the world!"
s884,TV Show,"Love, Death & Robots",,"Topher Grace, Mary Elizabeth Winstead, Gary Cole, Samira Wiley, Daisuke Tsuji, Maurice LaMarche, Rebecca Riedy, Helen Sadler, Hayley McLaughlin, Time Winters, Elly Condron, Stefan Kapicic, Bruce Thomas, Jeff Berg, Aaron Himelstein, Carlos Alazraqui, Jill Talley, Brian Bloom, Chris Cox, Michael Benyaer, Fred Tatasciore, Scott Whyte, Josh Brener, Gary Anthony Williams, Chris Parnell, Graham Hamilton, Adam Bartley, Kevin Michael Richardson, Emma Thornett, Henry Douthwaite, Madeleine Knight, Rebecca Banatvala, Kirk Thornton, Yuri Lowenthal, Elaine Tan, Matthew Yang King, Gwendoline Yeo, Neil Kaplan, G.K. Bowes, Courtenay Taylor",United States,"May 14, 2021",2021,TV-MA,2 Seasons,"TV Action & Adventure, TV Horror, TV Sci-Fi & Fantasy","Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher."
s885,TV Show,Move to Heaven,,"Lee Je-hoon, Tang Jun-sang, Hong Seung-hee, Ji Jin-hee, Lim Won-hee, Choi Soo-young",South Korea,"May 14, 2021",2021,TV-MA,1 Season,"International TV Shows, TV Dramas","Finding life in all that’s left behind, a detail-oriented trauma cleaner and his estranged uncle deliver untold stories of the departed to loved ones."
s886,Movie,Table Manners,Leli Maki,"Diaan Lawrenson, Renate Stuurman, Neels Van Jaarsveld, Thabo Malema, John Lata, Fiona Ramsey, Jonathan Taylor, Julian Robinson","Canada, South Africa","May 14, 2021",2018,TV-MA,104 min,"Comedies, Dramas, International Movies","When a housewife's picture-perfect life comes crashing down, she finds solace and hope through cooking, family and love."
s887,TV Show,The Mystic River,Uzodinma Okpechi,"Jide Kosoko, Dele Odule, Lota Chukwu, Ben Touitou, Ayo Ewebiyi, Joke Muyiwa, Jude Chukwuka, Tonia Chukwurah, Folarin Agunbiade, Debby Felix, Bunmi Shogade",,"May 14, 2021",2020,TV-14,1 Season,"International TV Shows, TV Horror, TV Sci-Fi & Fantasy","As pregnant women vanish in a remote Nigerian village over decades, a doctor with child finds herself extremely close to uncovering dangerous secrets."
s888,Movie,The Strange House,Daniel Prochaska,"León Orlandianyi, Benno Roßkopf, Julia Koschitz, Marii Weichsler, Lars Bitterlich, Michael Pink, Inge Maux, Elfriede Schüsseleder, Michael Somma, Finn Reiter, Markus Stubeier, Luca Streussnig",Austria,"May 14, 2021",2020,TV-MA,100 min,"Horror Movies, International Movies, Thrillers","When a big-city family moves to a remote town, two young brothers and their new friends try to solve the menacing mystery that haunts their home."
s889,Movie,The Upshaws - The Afterparty,,"David Spade, London Hughes, Fortune Feimster, Wanda Sykes, Mike Epps, Kim Fields",,"May 14, 2021",2021,TV-14,32 min,Comedies,"The comedic dream team from ""The Upshaws"" discuss the hit series, share some anecdotes from their own upbringings and play a little swag-centric game."
s890,Movie,The Woman in the Window,Joe Wright,"Amy Adams, Gary Oldman, Anthony Mackie, Fred Hechinger, Wyatt Russell, Brian Tyree Henry, Jennifer Jason Leigh, Jeanine Serralles, Mariah Bozeman, Julianne Moore",United States,"May 14, 2021",2021,R,102 min,"Dramas, Thrillers","Confined to her home by agoraphobia, a psychologist becomes obsessed with her new neighbors — and solving a brutal crime she witnesses from her window."
s891,TV Show,Castlevania,,"Richard Armitage, James Callis, Graham McTavish, Alejandra Reynoso, Tony Amendola, Matt Frewer, Emily Swallow",United States,"May 13, 2021",2021,TV-MA,4 Seasons,"Anime Series, TV Horror, TV Thrillers",A vampire hunter fights to save a besieged city from an army of otherworldly beasts controlled by Dracula himself. Inspired by the classic video games.
s892,Movie,Layer Cake,Matthew Vaughn,"Daniel Craig, Colm Meaney, Kenneth Cranham, Sienna Miller, Tom Hardy, Michael Gambon, George Harris, Jamie Foreman, Marcel Iures, Ben Whishaw, Tamer Hassan",United Kingdom,"May 13, 2021",2004,R,105 min,"Independent Movies, International Movies, Thrillers","A suave, steely-eyed London cocaine dealer's retirement plans hit a violent snag when his boss asks him to do one more job."
s893,Movie,Tottaa Pataaka Item Maal,Aditya Kripalani,"Shalini Vatsa, Chitrangada Chakraborty, Vinay Sharma, Sonal Joshi, Kritika Pande",India,"May 13, 2021",2018,TV-MA,107 min,"Dramas, Independent Movies, International Movies","Exasperated with living in perpetual fear for their safety, four women kidnap a man to show him the realities of being female in Delhi."
s894,Movie,Wave of Cinema: Filosofi Kopi,Adriano Rudiman,"Maliq & D'Essentials, Fourtwnty, Gede Robi, Nadin Amizah, Ananda Badudu, Leanna Rachel, Rio Dewanto, Chicco Jerikho",,"May 13, 2021",2020,TV-14,64 min,"Documentaries, International Movies, Music & Musicals","In this concert film, artists perform music from the soundtrack of ""Filosofi Kopi,"" which tells the story of coffee and the people who cherish it."
s895,Movie,Dance of the Forty One,David Pablos,"Alfonso Herrera, Emiliano Zurita, Mabel Cadena, Fernando Becerril, Paulina Álvarez Muñoz","Mexico, Brazil","May 12, 2021",2021,TV-MA,99 min,"Dramas, Independent Movies, International Movies",A gay congressman marries the Mexican president's daughter but cavorts with a young man at a secret club. And then scandal hits. Based on a true story.
s896,Movie,Oxygen,Alexandre Aja,"Mélanie Laurent, Mathieu Amalric, Malik Zidi","France, United States","May 12, 2021",2021,TV-14,102 min,"Dramas, International Movies, Thrillers","After waking up in a cryogenic unit, Liz fights to survive and remember who she is before her oxygen runs out."
s897,TV Show,The Upshaws,,"Mike Epps, Wanda Sykes, Kim Fields, Page Kennedy, Diamond Lyons, Khali Daniya-Renee Spraggins, Jermelle Simon, Gabrielle Dennis, Journey Christine",United States,"May 12, 2021",2021,TV-14,1 Season,TV Comedies,A working-class Black family in Indiana strives for a better life and a happy home while juggling everyday struggles in this comedy series.
s898,TV Show,Use For My Talent,Cai Cong,"Shen Yue, Jasper Liu, Dai Yunfan, Yan An, Su Mengdi, Huang Sirui, Charles Lin, Tan Quan, Xiao Ran",,"May 12, 2021",2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","When the germophobic owner of a cleaning company encounters a slovenly employee, a romance blossoms as they help one another heal from their pasts."
s899,Movie,Dear Affy,Samuel Olatunji,"Kehinde Bankole, Enyinna Nwigwe, Williams Uchemba, Toyin Abraham, Bimbo Ademoye, Timini Egbuson, Uzor Arukwe, Bimbo Akintola, Faithia Williams, Odunlade Adekola, Teni Entertainer, Bianca Ugo",,"May 11, 2021",2020,TV-14,126 min,"Comedies, Dramas, International Movies",An engaged couple hit a number of speed bumps on their road to matrimony including major career complications and questions of fidelity.
s900,Movie,Illegal Woman,Ramon Térmens,"Daniel Faraldo, Isak Férriz, Yolanda Sey, Raquel Camón, Adeline Flaun, Klaudia Dudová, Boris Ruiz, Àngels Bassas, Ahmad Alhamsho, Abdel Aziz El Mountassir",Spain,"May 11, 2021",2020,TV-MA,119 min,"Dramas, International Movies",An immigration lawyer and a Nigerian woman caught in a ring of corruption team up to uncover the truth behind a suspicious death in a detention center.
s901,TV Show,"Money, Explained",,,United States,"May 11, 2021",2021,TV-14,1 Season,Docuseries,"We spend it, borrow it and save it. Now let's talk about money and its many minefields, from credit cards to casinos, scammers to student loans."
s902,Movie,Deadly Switch,Svetlana Cvetko,"Teri Polo, Dylan Walsh, Danika Yarosh, Hayley McLaughlin, Bryce Durfee, Matt Passmore, Heather Mazur, Ashlyn Pearce",United States,"May 10, 2021",2019,TV-PG,86 min,"Independent Movies, Thrillers","In this indie thriller, a foreign exchange student moves in with her roommate's family who grieves over the daughter they would do anything to get back."
s903,TV Show,Mine,,"Lee Bo-young, Kim Seo-hyung, Lee Hyun-wook, Ok Ja-yeon, Cha Hak-yeon, Jeong E-suh, Park Hyuk-kwon, Park Won-sook",South Korea,"May 9, 2021",2021,TV-14,1 Season,"International TV Shows, TV Dramas","Encaged in a gold-clad life of secrets and lies, two women in a conglomerate family seek to topple all that stands in their way of finding true joy."
s904,Movie,Nayattu,Martin Prakkat,"Kunchacko Boban, Joju George, Nimisha Sajayan, Jaffer Idukki, Yama Gilgamesh, Anil Nedumangad, Dineesh P, Vinod Sagar",India,"May 9, 2021",2021,TV-MA,122 min,"Dramas, International Movies, Thrillers",Three police officers become pawns for unscrupulous lawmakers when they are framed in an incident amid political elections and must flee to evade arrest.
s905,Movie,Sleepless,Baran bo Odar,"Jamie Foxx, Michelle Monaghan, Scoot McNairy, Dermot Mulroney, T.I., David Harbour, Gabrielle Union, Octavius J. Johnson, Tim Connolly, Drew Sheer",United States,"May 8, 2021",2017,R,95 min,Action & Adventure,"A Las Vegas cop attempts to rob a drug shipment from a casino kingpin, but the heist goes horribly wrong, leading to the kidnapping of his son."
s906,Movie,Super Me,Zhang Chong,"Darren Wang, Song Jia, Cao Bingkun, Wu Gang, Chin Shih-chieh, Wang Ziyi, Kevin Lee",China,"May 8, 2021",2021,TV-14,104 min,"Action & Adventure, Dramas, International Movies",A struggling screenwriter discovers his lucrative ability to bring antiques from his dreams into the real world — but his new life soon unravels.
s907,Movie,Have You Ever Seen Fireflies? - Theatre Play,Yılmaz Erdoğan,"Demet Akbağ, Zerrin Sümer, Sinan Bengier, Salih Kalyon, Bican Günalan, Şebnem Sönmez, Binnur Kaya, Serhat Özcan",Turkey,"May 7, 2021",1999,TV-MA,118 min,"Dramas, International Movies",Yılmaz Erdoğan's lauded stage play traces the life of wunderkind Gülseren as she navigates social and political change.
s908,Movie,In Our Mothers' Gardens,Shantrelle P. Lewis,,United States,"May 7, 2021",2020,TV-MA,85 min,Documentaries,An unplanned pregnancy upends the carefree lives of a young woman and her flatmate as they discover the struggles of single motherhood.
s909,TV Show,Jupiter's Legacy,,"Josh Duhamel, Ben Daniels, Leslie Bibb, Andrew Horton, Elena Kampouris, Matt Lanter, Mike Wade, Tenika Davis, Ian Quinlan, David Julian Hirsh, Tyler Mane",United States,"May 7, 2021",2021,TV-MA,1 Season,"TV Action & Adventure, TV Sci-Fi & Fantasy","They're the first generation of superheroes. But as they pass the torch to their children, tensions are rising — and the old rules no longer apply."
s910,Movie,Milestone,Ivan Ayr,"Suvinder Vicky, Lakshvir Saran, Mohinder Gujral, Gurinder Makna, Daljeet Singh, Akhilesh Kumar, Gaurika Bhatt, Arun Aseng",India,"May 7, 2021",2021,TV-14,98 min,"Dramas, Independent Movies, International Movies","Recently marking 500,000 kilometers on the road, a newly bereaved trucker faces the threat of losing the job that has come to define him to a new intern."
s911,Movie,Monster,Anthony Mandler,"Kelvin Harrison Jr., Jennifer Hudson, Jeffrey Wright, Jennifer Ehle, Tim Blake Nelson, Nasir 'Nas' Jones, Rakim Mayers, Paul Ben-Victor, John David Washington, Jharrel Jerome, Dorian Missick",United States,"May 7, 2021",2021,TV-MA,99 min,Dramas,A talented teen implicated in a robbery-turned-murder fights for his innocence and integrity against a criminal justice system that’s already judged him.
s912,TV Show,Sab Jholmaal Hai,Vijay Roche,,India,"May 7, 2021",2017,TV-Y7,2 Seasons,"Kids' TV, TV Comedies","In this madcap comedy, two mischievous cats, a talking parrot and a high-strung dog keep getting into trouble while their human is away."
s913,Movie,The Circle - The Afterparty,,"David Spade, London Hughes, Fortune Feimster",,"May 7, 2021",2021,TV-14,35 min,Comedies,"Stars of ""The Circle"" drop by to discuss Season 2's big winner, some juicy behind-the-scenes gossip and their enduring friendships with one another."
s914,Movie,Time to Dance,Stanley Menino D'Costa,"Sooraj Pancholi, Isabelle Kaif, Rajpal Yadav, Waluscha D'Souza, Natasha Powell, Martin Rycroft, Amrit Maghera, Saqib Saleem",India,"May 7, 2021",2020,TV-PG,107 min,"Dramas, International Movies, Romantic Movies","When a ballroom dancer’s shot at a crucial tournament is jeopardized, a street dancer must face his own painful past and step up as her new partner."
s915,Movie,Unrest,Jennifer Brea,"Jennifer Brea, Omar Wasow, Jessica Taylor-Bearman","United Kingdom, United States","May 7, 2021",2017,TV-MA,97 min,Documentaries,"In this heart-wrenching documentary, a 28-year-old Ph.D. student turns the camera on herself to capture her struggles with chronic fatigue syndrome."
s916,Movie,And Tomorrow the Entire World,Julia von Heinz,"Mala Emde, Noah Saavedra, Tonio Schneider, Luisa-Céline Gaffron, Andreas Lust, Nadine Sauter, Ivy Lissack, Hussein Eliraqui, Victoria Trauttmansdorff, Michael Wittenborn","Germany, France","May 6, 2021",2020,TV-MA,112 min,"Dramas, International Movies, Thrillers",A law student joins an anti-fascist group and finds herself sucked into increasingly dangerous situations and drawn more and more to violence.
s917,Movie,Dead Man Down,Niels Arden Oplev,"Colin Farrell, Noomi Rapace, Terrence Howard, Dominic Cooper, Isabelle Huppert, Luis Da Silva Jr., Armand Assante, F. Murray Abraham",United States,"May 6, 2021",2013,R,118 min,Action & Adventure,An enforcer plotting revenge against the ruthless criminal he works for is blackmailed by a mysterious neighbor looking to exact vengeance of her own.
s918,Movie,Framing John DeLorean,"Don Argott, Sheena M. Joyce","Alec Baldwin, Josh Charles, Morena Baccarin, Dean Winters, Michael Rispoli, Dana Ashbrook, Jason Jones, Josh Cooke, Sean Cullen, William Hill",United States,"May 5, 2021",2019,TV-MA,109 min,"Documentaries, Dramas","From his rise in the auto industry to his fall from grace, John DeLorean's legacy of power, fast cars and drugs comes to life in this documentary."
s919,TV Show,Lava Ka Dhaava,,"Jaaved Jaaferi, Rutledge Wood",India,"May 5, 2021",2021,TV-PG,1 Season,Reality TV,Actor Jaaved Jaafferi brings his signature humor to this Hindi dubbing of the show where teams creatively navigate rooms flooded with make-believe lava.
